741330;0
741331;0
741332;0
741333;0
741334;0
741335;0
741336;0
741337;0
741338;0
741339;0
741340;0
741341;0
741342;0
741343;0
741344;0
741345;0
741346;0
741347;0
741348;0
741349;0
741350;0
741351;0
741352;0
741353;0
741354;0
741355;0
741356;0
741357;0
741358;0
741359;0
741360;0
741361;0
741362;0
741363;0
741364;0
741365;0
741366;0
741367;0
741368;0
741369;0
741370;0
741371;0
741372;0
741373;0
741374;0
741375;0
741376;0
741377;0
741378;0
741379;0
741380;0
741381;0
741382;0
741383;0
741384;0
741385;0
741386;0
741387;0
741388;0
741389;0
741390;0
741391;0
741392;0
741393;0
741394;0
741395;0
741396;0
741397;0
741398;0
741399;0
741400;0
741401;0
741402;0
741403;0
741404;0
741405;0
741406;0
741407;0
741408;0
741409;0
741410;0
741411;0
741412;0
741413;0
741414;0
741415;0
741416;0
741417;0
741418;0
741419;0
741420;0
741421;0
741422;0
741423;0
741424;0
741425;0
741426;0
741427;0
741428;0
741429;0
741430;0
741431;0
741432;0
741433;0
741434;0
741435;0
741436;0
741437;0
741438;0
741439;0
741440;0
741441;0
741442;0
741443;0
741444;0
741445;0
741446;0
741447;0
741448;0
741449;0
741450;0
741451;0
741452;0
741453;0
741454;0
741455;0
741456;0
741457;0
741458;0
741459;0
741460;0
741461;0
741462;0
741463;0
741464;0
741465;0
741466;0
741467;0
741468;0
741469;0
741470;0
741471;0
741472;0
741473;0
741474;0
741475;0
741476;0
741477;0
741478;0
741479;0
741480;0
741481;0
741482;0
741483;0
741484;0
741485;0
741486;0
741487;0
741488;0
741489;0
741490;0
741491;0
741492;0
741493;0
741494;0
741495;0
741496;0
741497;0
741498;0
741499;0
741500;0
741501;0
741502;0
741503;0
741504;0
741505;0
741506;0
741507;0
741508;0
741509;0
741510;0
741511;0
741512;0
741513;0
741514;0
741515;0
741516;0
741517;0
741518;0
741519;0
741520;0
741521;0
741522;0
741523;0
741524;0
741525;0
741526;0
741527;0
741528;0
741529;0
741530;0
741531;0
741532;0
741533;0
741534;0
741535;0
741536;0
741537;0
741538;0
741539;0
741540;0
741541;0
741542;0
741543;0
741544;0
741545;0
741546;0
741547;0
741548;0
741549;0
741550;0
741551;0
741552;0
741553;0
741554;0
741555;0
741556;0
741557;0
741558;0
741559;0
741560;0
741561;0
741562;0
741563;0
741564;0
741565;0
741566;0
741567;0
741568;0
741569;0
741570;0
741571;0
741572;0
741573;0
741574;0
741575;0
741576;0
741577;0
741578;0
741579;0
741580;0
741581;0
741582;0
741583;0
741584;0
741585;0
741586;0
741587;0
741588;0
741589;0
741590;0
741591;0
741592;0
741593;0
741594;0
741595;0
741596;0
741597;0
741598;0
741599;0
741600;0
741601;0
741602;0
741603;0
741604;0
741605;0
741606;0
741607;0
741608;0
741609;0
741610;0
741611;0
741612;0
741613;0
741614;0
741615;0
741616;0
741617;0
741618;0
741619;0
741620;0
741621;0
741622;0
741623;0
741624;0
741625;0
741626;0
741627;0
741628;0
741629;0
741630;0
741631;0
741632;0
741633;0
741634;0
741635;0
741636;0
741637;0
741638;0
741639;0
741640;0
741641;0
741642;0
741643;0
741644;0
741645;0
741646;0
741647;0
741648;0
741649;0
741650;0
741651;0
741652;0
741653;0
741654;0
741655;0
741656;0
741657;0
741658;0
741659;0
741660;0
741661;0
741662;0
741663;0
741664;0
741665;0
741666;0
741667;0
741668;0
741669;0
741670;0
741671;0
741672;0
741673;0
741674;0
741675;0
741676;0
741677;0
741678;0
741679;0
741680;0
741681;0
741682;0
741683;0
741684;0
741685;0
741686;0
741687;0
741688;0
741689;0
741690;0
741691;0
741692;0
741693;0
741694;0
741695;0
741696;0
741697;0
741698;0
741699;0
741700;0
741701;0
741702;0
741703;0
741704;0
741705;0
741706;0
741707;0
741708;0
741709;0
741710;0
741711;0
741712;0
741713;0
741714;0
741715;0
741716;0
741717;0
741718;0
741719;0
741720;0
741721;0
741722;0
741723;0
741724;0
741725;0
741726;0
741727;0
741728;0
741729;0
741730;0
741731;0
741732;0
741733;0
741734;0
741735;0
741736;0
741737;0
741738;0
741739;0
741740;0
741741;0
741742;0
741743;0
741744;0
741745;0
741746;0
741747;0
741748;0
741749;0
741750;0
741751;0
741752;0
741753;0
741754;0
741755;0
741756;0
741757;0
741758;0
741759;0
741760;0
741761;0
741762;0
741763;0
741764;0
741765;0
741766;0
741767;0
741768;0
741769;0
741770;0
741771;0
741772;0
741773;0
741774;0
741775;0
741776;0
741777;0
741778;0
741779;0
741780;0
741781;0
741782;0
741783;0
741784;0
741785;0
741786;0
741787;0
741788;0
741789;0
741790;0
741791;0
741792;0
741793;0
741794;0
741795;0
741796;0
741797;0
741798;0
741799;0
741800;0
741801;0
741802;0
741803;0
741804;0
741805;0
741806;0
741807;0
741808;0
741809;0
741810;0
741811;0
741812;0
741813;0
741814;0
741815;0
741816;0
741817;0
741818;0
741819;0
741820;0
741821;0
741822;0
741823;0
741824;0
741825;0
741826;0
741827;0
741828;0
741829;0
741830;0
741831;0
741832;0
741833;0
741834;0
741835;0
741836;0
741837;0
741838;0
741839;0
741840;0
741841;0
741842;0
741843;0
741844;0
741845;0
741846;0
741847;0
741848;0
741849;0
741850;0
741851;0
741852;0
741853;0
741854;0
741855;0
741856;0
741857;0
741858;0
741859;0
741860;0
741861;0
741862;0
741863;0
741864;0
741865;0
741866;0
741867;0
741868;0
741869;0
741870;0
741871;0
741872;0
741873;0
741874;0
741875;0
741876;0
741877;0
741878;0
741879;0
741880;0
741881;0
741882;0
741883;0
741884;0
741885;0
741886;0
741887;0
741888;0
741889;0
741890;0
741891;0
741892;0
741893;0
741894;0
741895;0
741896;0
741897;0
741898;0
741899;0
741900;0
741901;0
741902;0
741903;0
741904;0
741905;0
741906;0
741907;0
741908;0
741909;0
741910;0
741911;0
741912;0
741913;0
741914;0
741915;0
741916;0
741917;0
741918;0
741919;0
741920;0
741921;0
741922;0
741923;0
741924;0
741925;0
741926;0
741927;0
741928;0
741929;0
741930;0
741931;0
741932;0
741933;0
741934;0
741935;0
741936;0
741937;0
741938;0
741939;0
741940;0
741941;0
741942;0
741943;0
741944;0
741945;0
741946;0
741947;0
741948;0
741949;0
741950;0
741951;0
741952;0
741953;0
741954;0
741955;0
741956;0
741957;0
741958;0
741959;0
741960;0
741961;0
741962;0
741963;0
741964;0
741965;0
741966;0
741967;0
741968;0
741969;0
741970;0
741971;0
741972;0
741973;0
741974;0
741975;0
741976;0
741977;0
741978;0
741979;0
741980;0
741981;0
741982;0
741983;0
741984;0
741985;0
741986;0
741987;0
741988;0
741989;0
741990;0
741991;0
741992;0
741993;0
741994;0
741995;0
741996;0
741997;0
741998;0
741999;0
742000;0
742001;0
742002;0
742003;0
742004;0
742005;0
742006;0
742007;0
742008;0
742009;0
742010;0
742011;0
742012;0
742013;0
742014;0
742015;0
742016;0
742017;0
742018;0
742019;0
742020;0
742021;0
742022;0
742023;0
742024;0
742025;0
742026;0
742027;0
742028;0
742029;0
742030;0
742031;0
742032;0
742033;0
742034;0
742035;0
742036;0
742037;0
742038;0
742039;0
742040;0
742041;0
742042;0
742043;0
742044;0
742045;0
742046;0
742047;0
742048;0
742049;0
742050;0
742051;0
742052;0
742053;0
742054;0
742055;0
742056;0
742057;0
742058;0
742059;0
742060;0
742061;0
742062;0
742063;0
742064;0
742065;0
742066;0
742067;0
742068;0
742069;0
742070;0
742071;0
742072;0
742073;0
742074;0
742075;0
742076;0
742077;0
742078;0
742079;0
742080;0
742081;0
742082;0
742083;0
742084;0
742085;0
742086;0
742087;0
742088;0
742089;0
742090;0
742091;0
742092;0
742093;0
742094;0
742095;0
742096;0
742097;0
742098;0
742099;0
742100;0
742101;0
742102;0
742103;0
742104;0
742105;0
742106;0
742107;0
742108;0
742109;0
742110;0
742111;0
742112;0
742113;0
742114;0
742115;0
742116;0
742117;0
742118;0
742119;0
742120;0
742121;0
742122;0
742123;0
742124;0
742125;0
742126;0
742127;0
742128;0
742129;0
742130;0
742131;0
742132;0
742133;0
742134;0
742135;0
742136;0
742137;0
742138;0
742139;0
742140;0
742141;0
742142;0
742143;0
742144;0
742145;0
742146;0
742147;0
742148;0
742149;0
742150;0
742151;0
742152;0
742153;0
742154;0
742155;0
742156;0
742157;0
742158;0
742159;0
742160;0
742161;0
742162;0
742163;0
742164;0
742165;0
742166;0
742167;0
742168;0
742169;0
742170;0
742171;0
742172;0
742173;0
742174;0
742175;0
742176;0
742177;0
742178;0
742179;0
742180;0
742181;0
742182;0
742183;0
742184;0
742185;0
742186;0
742187;0
742188;0
742189;0
742190;0
742191;0
742192;0
742193;0
742194;0
742195;0
742196;0
742197;0
742198;0
742199;0
742200;0
742201;0
742202;0
742203;0
742204;0
742205;0
742206;0
742207;0
742208;0
742209;0
742210;0
742211;0
742212;0
742213;0
742214;0
742215;0
742216;0
742217;0
742218;0
742219;0
742220;0
742221;0
742222;0
742223;0
742224;0
742225;0
742226;0
742227;0
742228;0
742229;0
742230;0
742231;0
742232;0
742233;0
742234;0
742235;0
742236;0
742237;0
742238;0
742239;0
742240;0
742241;0
742242;0
742243;0
742244;0
742245;0
742246;0
742247;0
742248;0
742249;0
742250;0
742251;0
742252;0
742253;0
742254;0
742255;0
742256;0
742257;0
742258;0
742259;0
742260;0
742261;0
742262;0
742263;0
742264;0
742265;0
742266;0
742267;0
742268;0
742269;0
742270;0
742271;0
742272;0
742273;0
742274;0
742275;0
742276;0
742277;0
742278;0
742279;0
742280;0
742281;0
742282;0
742283;0
742284;0
742285;0
742286;0
742287;0
742288;0
742289;0
742290;0
742291;0
742292;0
742293;0
742294;0
742295;0
742296;0
742297;0
742298;0
742299;0
742300;0
742301;0
742302;0
742303;0
742304;0
742305;0
742306;0
742307;0
742308;0
742309;0
742310;0
742311;0
742312;0
742313;0
742314;0
742315;0
742316;0
742317;0
742318;0
742319;0
742320;0
742321;0
742322;0
742323;0
742324;0
742325;0
742326;0
742327;0
742328;0
742329;0
742330;0
742331;0
742332;0
742333;0
742334;0
742335;0
742336;0
742337;0
742338;0
742339;0
742340;0
742341;0
742342;0
742343;0
742344;0
742345;0
742346;0
742347;0
742348;0
742349;0
742350;0
742351;0
742352;0
742353;0
742354;0
742355;0
742356;0
742357;0
742358;0
742359;0
742360;0
742361;0
742362;0
742363;0
742364;0
742365;0
742366;0
742367;0
742368;0
742369;0
742370;0
742371;0
742372;0
742373;0
742374;0
742375;0
742376;0
742377;0
742378;0
742379;0
742380;0
742381;0
742382;0
742383;0
742384;0
742385;0
742386;0
742387;0
742388;0
742389;0
742390;0
742391;0
742392;0
742393;0
742394;0
742395;0
742396;0
742397;0
742398;0
742399;0
742400;0
742401;0
742402;0
742403;0
742404;0
742405;0
742406;0
742407;0
742408;0
742409;0
742410;0
742411;0
742412;0
742413;0
742414;0
742415;0
742416;0
742417;0
742418;0
742419;0
742420;0
742421;0
742422;0
742423;0
742424;0
742425;0
742426;0
742427;0
742428;0
742429;0
742430;0
742431;0
742432;0
742433;0
742434;0
742435;0
742436;0
742437;0
742438;0
742439;0
742440;0
742441;0
742442;0
742443;0
742444;0
742445;0
742446;0
742447;0
742448;0
742449;0
742450;0
742451;0
742452;0
742453;0
742454;0
742455;0
742456;0
742457;0
742458;0
742459;0
742460;0
742461;0
742462;0
742463;0
742464;0
742465;0
742466;0
742467;0
742468;0
742469;0
742470;0
742471;0
742472;0
742473;0
742474;0
742475;0
742476;0
742477;0
742478;0
742479;0
742480;0
742481;0
742482;0
742483;0
742484;0
742485;0
742486;0
742487;0
742488;0
742489;0
742490;0
742491;0
742492;0
742493;0
742494;0
742495;0
742496;0
742497;0
742498;0
742499;0
742500;0
742501;0
742502;0
742503;0
742504;0
742505;0
742506;0
742507;0
742508;0
742509;0
742510;0
742511;0
742512;0
742513;0
742514;0
742515;0
742516;0
742517;0
742518;0
742519;0
742520;0
742521;0
742522;0
742523;0
742524;0
742525;0
742526;0
742527;0
742528;0
742529;0
742530;0
742531;0
742532;0
742533;0
742534;0
742535;0
742536;0
742537;0
742538;0
742539;0
742540;0
742541;0
742542;0
742543;0
742544;0
742545;0
742546;0
742547;0
742548;0
742549;0
742550;0
742551;0
742552;0
742553;0
742554;0
742555;0
742556;0
742557;0
742558;0
742559;0
742560;0
742561;0
742562;0
742563;0
742564;0
742565;0
742566;0
742567;0
742568;0
742569;0
742570;0
742571;0
742572;0
742573;0
742574;0
742575;0
742576;0
742577;0
742578;0
742579;0
742580;0
742581;0
742582;0
742583;0
742584;0
742585;0
742586;0
742587;0
742588;0
742589;0
742590;0
742591;0
742592;0
742593;0
742594;0
742595;0
742596;0
742597;0
742598;0
742599;0
742600;0
742601;0
742602;0
742603;0
742604;0
742605;0
742606;0
742607;0
742608;0
742609;0
742610;0
742611;0
742612;0
742613;0
742614;0
742615;0
742616;0
742617;0
742618;0
742619;0
742620;0
742621;0
742622;0
742623;0
742624;0
742625;0
742626;0
742627;0
742628;0
742629;0
742630;0
742631;0
742632;0
742633;0
742634;0
742635;0
742636;0
742637;0
742638;0
742639;0
742640;0
742641;0
742642;0
742643;0
742644;0
742645;0
742646;0
742647;0
742648;0
742649;0
742650;0
742651;0
742652;0
742653;0
742654;0
742655;0
742656;0
742657;0
742658;0
742659;0
742660;0
742661;0
742662;0
742663;0
742664;0
742665;0
742666;0
742667;0
742668;0
742669;0
742670;0
742671;0
742672;0
742673;0
742674;0
742675;0
742676;0
742677;0
742678;0
742679;0
742680;0
742681;0
742682;0
742683;0
742684;0
742685;0
742686;0
742687;0
742688;0
742689;0
742690;0
742691;0
742692;0
742693;0
742694;0
742695;0
742696;0
742697;0
742698;0
742699;0
742700;0
742701;0
742702;0
742703;0
742704;0
742705;0
742706;0
742707;0
742708;0
742709;0
742710;0
742711;0
742712;0
742713;0
742714;0
742715;0
742716;0
742717;0
742718;0
742719;0
742720;0
742721;0
742722;0
742723;0
742724;0
742725;0
742726;0
742727;0
742728;0
742729;0
742730;0
742731;0
742732;0
742733;0
742734;0
742735;0
742736;0
742737;0
742738;0
742739;0
742740;0
742741;0
742742;0
742743;0
742744;0
742745;0
742746;0
742747;0
742748;0
742749;0
742750;0
742751;0
742752;0
742753;0
742754;0
742755;0
742756;0
742757;0
742758;0
742759;0
742760;0
742761;0
742762;0
742763;0
742764;0
742765;0
742766;0
742767;0
742768;0
742769;0
742770;0
742771;0
742772;0
742773;0
742774;0
742775;0
742776;0
742777;0
742778;0
742779;0
742780;0
742781;0
742782;0
742783;0
742784;0
742785;0
742786;0
742787;0
742788;0
742789;0
742790;0
742791;0
742792;0
742793;0
742794;0
742795;0
742796;0
742797;0
742798;0
742799;0
742800;0
742801;0
742802;0
742803;0
742804;0
742805;0
742806;0
742807;0
742808;0
742809;0
742810;0
742811;0
742812;0
742813;0
742814;0
742815;0
742816;0
742817;0
742818;0
742819;0
742820;0
742821;0
742822;0
742823;0
742824;0
742825;0
742826;0
742827;0
742828;0
742829;0
742830;0
742831;0
742832;0
742833;0
742834;0
742835;0
742836;0
742837;0
742838;0
742839;0
742840;0
742841;0
742842;0
742843;0
742844;0
742845;0
742846;0
742847;0
742848;0
742849;0
742850;0
742851;0
742852;0
742853;0
742854;0
742855;0
742856;0
742857;0
742858;0
742859;0
742860;0
742861;0
742862;0
742863;0
742864;0
742865;0
742866;0
742867;0
742868;0
742869;0
742870;0
742871;0
742872;0
742873;0
742874;0
742875;0
742876;0
742877;0
742878;0
742879;0
742880;0
742881;0
742882;0
742883;0
742884;0
742885;0
742886;0
742887;0
742888;0
742889;0
742890;0
742891;0
742892;0
742893;0
742894;0
742895;0
742896;0
742897;0
742898;0
742899;0
742900;0
742901;0
742902;0
742903;0
742904;0
742905;0
742906;0
742907;0
742908;0
742909;0
742910;0
742911;0
742912;0
742913;0
742914;0
742915;0
742916;0
742917;0
742918;0
742919;0
742920;0
742921;0
742922;0
742923;0
742924;0
742925;0
742926;0
742927;0
742928;0
742929;0
742930;0
742931;0
742932;0
742933;0
742934;0
742935;0
742936;0
742937;0
742938;0
742939;0
742940;0
742941;0
742942;0
742943;0
742944;0
742945;0
742946;0
742947;0
742948;0
742949;0
742950;0
742951;0
742952;0
742953;0
742954;0
742955;0
742956;0
742957;0
742958;0
742959;0
742960;0
742961;0
742962;0
742963;0
742964;0
742965;0
742966;0
742967;0
742968;0
742969;0
742970;0
742971;0
742972;0
742973;0
742974;0
742975;0
742976;0
742977;0
742978;0
742979;0
742980;0
742981;0
742982;0
742983;0
742984;0
742985;0
742986;0
742987;0
742988;0
742989;0
742990;0
742991;0
742992;0
742993;0
742994;0
742995;0
742996;0
742997;0
742998;0
742999;0
743000;0
743001;0
743002;0
743003;0
743004;0
743005;0
743006;0
743007;0
743008;0
743009;0
743010;0
743011;0
743012;0
743013;0
743014;0
743015;0
743016;0
743017;0
743018;0
743019;0
743020;0
743021;0
743022;0
743023;0
743024;0
743025;0
743026;0
743027;0
743028;0
743029;0
743030;0
743031;0
743032;0
743033;0
743034;0
743035;0
743036;0
743037;0
743038;0
743039;0
743040;0
743041;0
743042;0
743043;0
743044;0
743045;0
743046;0
743047;0
743048;0
743049;0
743050;0
743051;0
743052;0
743053;0
743054;0
743055;0
743056;0
743057;0
743058;0
743059;0
743060;0
743061;0
743062;0
743063;0
743064;0
743065;0
743066;0
743067;0
743068;0
743069;0
743070;0
743071;0
743072;0
743073;0
743074;0
743075;0
743076;0
743077;0
743078;0
743079;0
743080;0
743081;0
743082;0
743083;0
743084;0
743085;0
743086;0
743087;0
743088;0
743089;0
743090;0
743091;0
743092;0
743093;0
743094;0
743095;0
743096;0
743097;0
743098;0
743099;0
743100;0
743101;0
743102;0
743103;0
743104;0
743105;0
743106;0
743107;0
743108;0
743109;0
743110;0
743111;0
743112;0
743113;0
743114;0
743115;0
743116;0
743117;0
743118;0
743119;0
743120;0
743121;0
743122;0
743123;0
743124;0
743125;0
743126;0
743127;0
743128;0
743129;0
743130;0
743131;0
743132;0
743133;0
743134;0
743135;0
743136;0
743137;0
743138;0
743139;0
743140;0
743141;0
743142;0
743143;0
743144;0
743145;0
743146;0
743147;0
743148;0
743149;0
743150;0
743151;0
743152;0
743153;0
743154;0
743155;0
743156;0
743157;0
743158;0
743159;0
743160;0
743161;0
743162;0
743163;0
743164;0
743165;0
743166;0
743167;0
743168;0
743169;0
743170;0
743171;0
743172;0
743173;0
743174;0
743175;0
743176;0
743177;0
743178;0
743179;0
743180;0
743181;0
743182;0
743183;0
743184;0
743185;0
743186;0
743187;0
743188;0
743189;0
743190;0
743191;0
743192;0
743193;0
743194;0
743195;0
743196;0
743197;0
743198;0
743199;0
743200;0
743201;0
743202;0
743203;0
743204;0
743205;0
743206;0
743207;0
743208;0
743209;0
743210;0
743211;0
743212;0
743213;0
743214;0
743215;0
743216;0
743217;0
743218;0
743219;0
743220;0
743221;0
743222;0
743223;0
743224;0
743225;0
743226;0
743227;0
743228;0
743229;0
743230;0
743231;0
743232;0
743233;0
743234;0
743235;0
743236;0
743237;0
743238;0
743239;0
743240;0
743241;0
743242;0
743243;0
743244;0
743245;0
743246;0
743247;0
743248;0
743249;0
743250;0
743251;0
743252;0
743253;0
743254;0
743255;0
743256;0
743257;0
743258;0
743259;0
743260;0
743261;0
743262;0
743263;0
743264;0
743265;0
743266;0
743267;0
743268;0
743269;0
743270;0
743271;0
